uid,nightuid,eventID,namedLocation,domainID,siteID,plotID,mammalGridSamplingMethod,collectDate,endDate,samplingImpractical,samplingProtocolVersion,remarks,dataQF
"397d9892-1155-48d7-ba58-3d60a1270c7c","6c8af823-7323-40a7-8781-612d9a682ab7","TALL.2022.43","TALL_015.mammalGrid.mam","D08","TALL","TALL_015","pathogen","2022-10-25","2022-10-25","logistical","NEON.DOC.000481vN",,
"450ef87a-a275-49ea-bf16-122d5c8906be","d8e30b2b-b2c4-460c-a411-41228ab3c846","TALL.2022.43","TALL_024.mammalGrid.mam","D08","TALL","TALL_024","pathogen","2022-10-25","2022-10-25","logistical","NEON.DOC.000481vN",,
"9d13da70-d5c5-4a68-a612-db794e30d4e6","ab394008-fab9-4e76-a076-692758be3843","TALL.2022.43","TALL_010.mammalGrid.mam","D08","TALL","TALL_010","pathogen","2022-10-25","2022-10-25","logistical","NEON.DOC.000481vN",,
"588a515f-8d82-4b66-a6cc-cfa7549bae18","dd7cd483-ecd3-4ab9-bff4-18bc51614cfe","TALL.2022.43","TALL_012.mammalGrid.mam","D08","TALL","TALL_012","pathogen","2022-10-25","2022-10-25","logistical","NEON.DOC.000481vN",,
"e3f9f200-d1e6-41c6-8c4d-006003f65e94","14623ea1-ee11-47a1-a24f-e739468e5cd9","TALL.2022.43","TALL_012.mammalGrid.mam","D08","TALL","TALL_012","pathogen","2022-10-26","2022-10-26","logistical","NEON.DOC.000481vN",,
"7543a978-f82d-4ae2-8d6e-892de7794c22","7ecd2c95-eee7-4380-b97e-4df602c2d1ea","TALL.2022.43","TALL_015.mammalGrid.mam","D08","TALL","TALL_015","pathogen","2022-10-26","2022-10-26","logistical","NEON.DOC.000481vN",,
"d8056aec-0fd6-4046-a486-6bf153edffc5","14969ebc-1017-46f1-8e89-40671e28dffb","TALL.2022.43","TALL_024.mammalGrid.mam","D08","TALL","TALL_024","pathogen","2022-10-26","2022-10-26","logistical","NEON.DOC.000481vN",,
"49389d46-4be5-4da7-b651-ed26a1466a77","0707fd3d-77da-4fed-9865-5d766bb71306","TALL.2022.43","TALL_010.mammalGrid.mam","D08","TALL","TALL_010","pathogen","2022-10-26","2022-10-26","logistical","NEON.DOC.000481vN",,
"86ab38a5-b63f-49f9-80c0-b46aebf6ae41","3689c58f-7213-420d-aeb9-649c2d25235d","TALL.2022.43","TALL_015.mammalGrid.mam","D08","TALL","TALL_015","pathogen","2022-10-27","2022-10-27","logistical","NEON.DOC.000481vN",,
"98a18ac0-918e-49cf-85cb-d3e3c3468949","7368f6fa-1834-4c11-814a-9ba3a6b7cc32","TALL.2022.43","TALL_010.mammalGrid.mam","D08","TALL","TALL_010","pathogen","2022-10-27","2022-10-27","logistical","NEON.DOC.000481vN",,
"908345d6-772b-4a4e-bdc8-4e2e84d5c54f","ffc40057-59bd-42a4-a7df-d1a7d2cdb500","TALL.2022.43","TALL_024.mammalGrid.mam","D08","TALL","TALL_024","pathogen","2022-10-27","2022-10-27","logistical","NEON.DOC.000481vN",,
"155505da-6e3d-4f33-84f9-b4bba004ebda","d91631c9-ca1d-4763-a046-06f37b4dfa2a","TALL.2022.43","TALL_012.mammalGrid.mam","D08","TALL","TALL_012","pathogen","2022-10-27","2022-10-27","logistical","NEON.DOC.000481vN",,
"65366f1e-a046-4bab-b2bf-de8c98fb88c6","76e2f086-c377-4da9-bf60-75d07f49db62","TALL.2022.43","TALL_031.mammalGrid.mam","D08","TALL","TALL_031","diversity","2022-10-28","2022-10-28","logistical","NEON.DOC.000481vN",,
"ac60db68-2c2b-4258-940f-6d6747a895d9","df841632-896d-45d1-b31e-37f8c811ca26","TALL.2022.43","TALL_006.mammalGrid.mam","D08","TALL","TALL_006","diversity","2022-10-28","2022-10-28","logistical","NEON.DOC.000481vN",,
"b5188bc6-2825-410a-b34d-5da40ce96b51","d99d8011-b1c7-40c5-b018-40e82f2efb68","TALL.2022.43","TALL_005.mammalGrid.mam","D08","TALL","TALL_005","diversity","2022-10-28","2022-10-28","logistical","NEON.DOC.000481vN",,
"13144e83-41af-4ec4-9d35-e7ae6056f53e","c9517aff-73ae-467b-8aa8-3a40af532e2e","TALL.2022.43","TALL_013.mammalGrid.mam","D08","TALL","TALL_013","diversity","2022-10-28","2022-10-28","logistical","NEON.DOC.000481vN",,
