uid,nightuid,eventID,namedLocation,domainID,siteID,plotID,mammalGridSamplingMethod,collectDate,endDate,samplingImpractical,gridCompletion,samplingProtocolVersion,remarks,dataQF
"3ab041f3-cc08-4a2b-8778-cfa747a7a03b","f42119dd-a848-4b58-a6ab-927bb78125b5","SRER.2025.46","SRER_012.mammalGrid.mam","D14","SRER","SRER_012","pathogen","2025-11-11","2025-11-11","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"3d4262c9-5cf9-4f13-b58b-6e1f2d4d0a75","41b40991-fa93-490c-ad0a-c58661259239","SRER.2025.46","SRER_008.mammalGrid.mam","D14","SRER","SRER_008","diversity","2025-11-11","2025-11-11","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"1c603222-617e-4ef4-922f-5099e5060180","4f502343-89d1-4aad-adcf-6ed65b554bed","SRER.2025.46","SRER_012.mammalGrid.mam","D14","SRER","SRER_012","pathogen","2025-11-12","2025-11-12","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"424d5a5e-f188-45ca-a60e-da71ec691d9c","d43e30d1-d6ca-41eb-bd07-a2592b387c6a","SRER.2025.46","SRER_009.mammalGrid.mam","D14","SRER","SRER_009","diversity","2025-11-12","2025-11-12","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"eac1989a-6504-4dcc-9225-cc381b51bbe3","ed11a8bd-f721-4466-b8a2-d92b79d2c6b0","SRER.2025.46","SRER_014.mammalGrid.mam","D14","SRER","SRER_014","diversity","2025-11-13","2025-11-13","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"7f9ac1e9-edd7-41c4-9443-c9b6ffa42558","faaabefb-7d5b-444d-9dae-ecc7dce23f8f","SRER.2025.46","SRER_012.mammalGrid.mam","D14","SRER","SRER_012","pathogen","2025-11-13","2025-11-13","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"0fe6fd45-7a36-48fd-947c-eccaab6e1d92","f1d9a294-cb73-41e4-ba94-6bb55de62c64","SRER.2025.46","SRER_007.mammalGrid.mam","D14","SRER","SRER_007","pathogen","2025-11-18","2025-11-18","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"3e5675c0-5d61-4e6f-b0e9-3ee2bd211141","14c7ccdf-8fa4-47f2-87cb-e3bd3aaaf8a1","SRER.2025.46","SRER_005.mammalGrid.mam","D14","SRER","SRER_005","pathogen","2025-11-18","2025-11-18","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"e634bfcf-ae6e-428d-a63b-76e538e08b7d","b3e63957-873a-4058-9ee8-f8216d370215","SRER.2025.46","SRER_005.mammalGrid.mam","D14","SRER","SRER_005","pathogen","2025-11-19","2025-11-19","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"f321be34-8f47-4d97-83ee-36b4e4494cd2","f3776eea-8eeb-423c-a1e0-a8507fcef8b0","SRER.2025.46","SRER_007.mammalGrid.mam","D14","SRER","SRER_007","pathogen","2025-11-19","2025-11-19","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"17265937-5e62-4cb9-9d60-70ee79ab3e7e","a5563f21-812b-430b-a962-2c51b028d7e8","SRER.2025.46","SRER_007.mammalGrid.mam","D14","SRER","SRER_007","pathogen","2025-11-20","2025-11-20","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"413ffdf2-c4ba-499f-8301-8d772cfe7486","3c6cd5e6-4f94-4523-94ec-a89906b27a7d","SRER.2025.46","SRER_005.mammalGrid.mam","D14","SRER","SRER_005","pathogen","2025-11-20","2025-11-20","temperature low",,"NEON.DOC.000481vQ",,
