uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks
"da009332-3c48-43a2-a278-948727f2c1b7","BART_002.tickPlot.tck","D01","BART","BART_002","distributed","deciduousForest",44.035239,-71.274681,"WGS84",20.2,501.3,0.3,"OK","OK - no known exceptions","2024-06-10T19:09Z","BART.2024.24",,,"drag and flag",160,"N",,,,,"NEON.DOC.014045vL","0009-0000-6684-1804",
"a3ef2608-7898-4e26-b9f2-f001c408fb93","BART_015.tickPlot.tck","D01","BART","BART_015","distributed","mixedForest",44.042146,-71.271613,"WGS84",20.3,455.2,0.5,"OK","OK - no known exceptions","2024-06-11T12:11Z","BART.2024.24",,,"drag and flag",165,"N",,,,,"NEON.DOC.014045vL","0009-0000-6684-1804",
"2f0506b1-c37f-4cf4-b5dd-f5f389f6758d","BART_010.tickPlot.tck","D01","BART","BART_010","distributed","deciduousForest",44.051100,-71.267761,"WGS84",20.3,411.9,0.4,"OK","OK - no known exceptions","2024-06-11T13:22Z","BART.2024.24",,,"drag and flag",156,"N",,,,,"NEON.DOC.014045vL","0009-0005-7635-8599",
"dcaff6fb-3b2f-4883-8882-8e7640b471d2","BART_011.tickPlot.tck","D01","BART","BART_011","distributed","mixedForest",44.048783,-71.295353,"WGS84",20.2,399.5,0.2,"OK","OK - no known exceptions","2024-06-11T14:10Z","BART.2024.24","BART_011.20240611","D00000054401","drag and flag",165,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0000-6684-1804",
"dbcc081b-c1a5-47e9-9e23-8334f5f85d8a","BART_029.tickPlot.tck","D01","BART","BART_029","distributed","evergreenForest",44.058949,-71.289334,"WGS84",20.1,292.2,0.2,"OK","OK - no known exceptions","2024-06-11T16:27Z","BART.2024.24",,,"drag and flag",150,"N",,,,,"NEON.DOC.014045vL","0009-0005-7635-8599",
"d055db1a-414f-49c7-960c-554e6424318e","BART_019.tickPlot.tck","D01","BART","BART_019","distributed","mixedForest",44.069348,-71.287994,"WGS84",20.3,232.3,0.5,"OK","OK - no known exceptions","2024-06-11T17:18Z","BART.2024.24",,,"drag and flag",150,"N",,,,,"NEON.DOC.014045vL","0009-0000-6684-1804",
"184754f9-ee90-4375-9662-f935ccf6779b","BART_029.tickPlot.tck","D01","BART","BART_029","distributed","evergreenForest",44.058949,-71.289334,"WGS84",20.1,292.2,0.2,"OK","OK - no known exceptions","2024-06-25T16:51Z","BART.2024.26",,,"drag and flag",143,"N",,,,,"NEON.DOC.014045vL","0009-0004-0301-9767",
"a8439bf3-cce7-478a-bee8-cd6c4ea56534","BART_019.tickPlot.tck","D01","BART","BART_019","distributed","mixedForest",44.069348,-71.287994,"WGS84",20.3,232.3,0.5,"OK","OK - no known exceptions","2024-06-25T18:15Z","BART.2024.26",,,"drag and flag",152,"N",,,,,"NEON.DOC.014045vL","0009-0004-0301-9767",
"15d433bb-a487-429b-86ab-183d6122e583","BART_002.tickPlot.tck","D01","BART","BART_002","distributed","deciduousForest",44.035239,-71.274681,"WGS84",20.2,501.3,0.3,"OK","OK - no known exceptions","2024-06-26T12:07Z","BART.2024.26",,,"drag and flag",160,"N",,,,,"NEON.DOC.014045vL","0009-0003-0051-6402",
"2899a845-955a-46e7-b3fb-69a639b8c2df","BART_015.tickPlot.tck","D01","BART","BART_015","distributed","mixedForest",44.042146,-71.271613,"WGS84",20.3,455.2,0.5,"OK","OK - no known exceptions","2024-06-26T13:33Z","BART.2024.26",,,"drag and flag",160,"N",,,,,"NEON.DOC.014045vL","0009-0003-0051-6402",
"aeaafe00-6194-41f3-a4b8-82f18c493708","BART_011.tickPlot.tck","D01","BART","BART_011","distributed","mixedForest",44.048783,-71.295353,"WGS84",20.2,399.5,0.2,"OK","OK - no known exceptions","2024-06-26T16:21Z","BART.2024.26","BART_011.20240626","D00000054085","drag and flag",155,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0000-8146-6897",
"821c6f44-b3ac-4a56-bc9e-a0a841553663","BART_010.tickPlot.tck","D01","BART","BART_010","distributed","deciduousForest",44.051100,-71.267761,"WGS84",20.3,411.9,0.4,"OK","OK - no known exceptions","2024-06-26T19:31Z","BART.2024.26",,,"drag and flag",157,"N",,,,,"NEON.DOC.014045vL","0009-0003-0051-6402",
