uid,nightuid,eventID,namedLocation,domainID,siteID,plotID,mammalGridSamplingMethod,collectDate,endDate,samplingImpractical,gridCompletion,samplingProtocolVersion,remarks,dataQF
"0e54c35f-0298-4fd2-89fd-5a5919dd50e1","489d5b3b-b2bc-4739-a8ad-ae24ff83cfea","BART.2024.32","BART_015.mammalGrid.mam","D01","BART","BART_015","pathogen","2024-08-06","2024-08-06","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"befcb7da-c066-4bca-9b32-85cc0eb648f1","819ac95c-a342-4af4-a3e1-8b701b523cbf","BART.2024.32","BART_062.mammalGrid.mam","D01","BART","BART_062","pathogen","2024-08-06","2024-08-06","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"cd4ef4ac-a833-4817-9bf1-fad3e708e164","414b8baa-a4ce-4a7b-8197-0df26c087098","BART.2024.32","BART_012.mammalGrid.mam","D01","BART","BART_012","pathogen","2024-08-06","2024-08-06","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"b1df879c-d68c-4ad3-b205-8d9509a5fbfb","4b8c2671-c50c-41cd-8d03-2bb34e7358c3","BART.2024.32","BART_062.mammalGrid.mam","D01","BART","BART_062","pathogen","2024-08-07","2024-08-07","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"ef23a8e2-6d5e-42cf-ac55-bad101227c49","229e23a8-d9ff-422e-8687-155c5f89eb9e","BART.2024.32","BART_012.mammalGrid.mam","D01","BART","BART_012","pathogen","2024-08-07","2024-08-07","other",,"NEON.DOC.000481vP","High Mortalities",
"56fa7f79-fa7c-4c1e-8ff8-9e60dbbdfae3","aefb6a5b-48a0-45c1-9422-4f29e8f2dba3","BART.2024.32","BART_015.mammalGrid.mam","D01","BART","BART_015","pathogen","2024-08-07","2024-08-07","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"2ccee239-b09b-4794-9914-1f67ce7bfb0f","7324dfe7-c720-4ee5-94cd-e7a30ae1e8c5","BART.2024.32","BART_062.mammalGrid.mam","D01","BART","BART_062","pathogen","2024-08-08","2024-08-08","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"f514d3df-a88c-473a-a483-4a6e9756d22d","479b39dc-4fe3-4500-b83f-a6256e47b843","BART.2024.32","BART_012.mammalGrid.mam","D01","BART","BART_012","pathogen","2024-08-08","2024-08-08","other",,"NEON.DOC.000481vP","High Mortalities",
"3b657238-ac17-4a6b-b8d4-b0d813d81fbc","3b9006f9-c15a-4d2d-a17c-a79ff07ee13a","BART.2024.32","BART_015.mammalGrid.mam","D01","BART","BART_015","pathogen","2024-08-08","2024-08-08","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"61bc820f-06a4-452d-91fd-41c0983f5de6","f27fc994-8c50-46a9-b132-e0f5c6303a4c","BART.2024.32","BART_007.mammalGrid.mam","D01","BART","BART_007","diversity","2024-08-09","2024-08-09","logistical",,"NEON.DOC.000481vP",,
"6d7f000c-341e-48f7-81ef-ae8bab5a2764","7f39fc24-338c-4f15-ac66-6f21ee5fb076","BART.2024.32","BART_001.mammalGrid.mam","D01","BART","BART_001","diversity","2024-08-09","2024-08-09","logistical",,"NEON.DOC.000481vP",,
"87db1eaa-1259-4982-b78b-1f868963f37f","b6a48b57-2367-4caa-82de-71b42c4d4169","BART.2024.32","BART_084.mammalGrid.mam","D01","BART","BART_084","diversity","2024-08-09","2024-08-09","logistical",,"NEON.DOC.000481vP",,
